clinic_name,address,phone,specialties
方景立婦產科診所,桃園市大園區華興路６９號,03-3850966,婦產科
方永昌小兒科診所,臺南市仁德區仁義里中山路２７１號１、２樓,06-2707755,兒科
方淑菁診所,澎湖縣馬公市縣府新村２２號,06-9260898,家醫科
方濟中醫診所,桃園市中壢區中山東路三段246號,03-4562968,中醫一般科
方牙醫診所,臺南市中區白金里忠義路２段１６８號,06-2225700,牙科
方眼科診所,臺東縣臺東市中山路２３０號,089-332659,眼科
方羽美學牙醫診所,桃園市中壢區中央西路二段２６３號１樓、２樓,03-4020505,牙科
方耳鼻喉科診所,臺南市東區東寧路４２１號１樓,06-2387222,耳鼻喉科
方聰惠皮膚科診所,雲林縣北港鎮民享路３５－６號,05-7831668,皮膚科
方舟復健科診所,新北市板橋區新海路８６號１、２樓及８８號２樓,02-22528186,復健科
方舟診所,高雄市湖內區民權路１５８號,07-6935692,內科
方舟身心診所,臺北市文山區興隆路３段８４號２樓,02-29308080,精神科
方骨科診所,高雄市新興區光耀里民族二路１５號,07-2273495,骨科
施世明診所,新北市八里區華峰一街１８號,02-86302193,家醫科
施丞修中醫診所,新北市板橋區中山路２段３６２號,02-2956-2225,中醫一般科
施以中診所,臺中市南屯區大墩路２５３號１樓,04-24727575,婦產科
施佳良小兒科診所,臺南市善化區坐駕里大成路３７９號,06-5838686,兒科
施俊哲診所,臺中市北區忠明路５１０號１Ｆ,04-22067148,內科;家醫科
施勝桓小兒科診所,臺中市南屯區黎明路２段２８６號１-２樓,04-22581985,兒科
施博仁診所,新北市新莊區立德里新泰路２３４號１樓,02-29942078,不分科
施博元診所,臺中市后里區墩東里民生路２２０號,04-25572699,不分科
施外科診所,高雄市前鎮區瑞隆路３６３號,07-7114423,外科;家醫科;骨科
施宏俊皮膚專科診所,苗栗縣頭份市信義路１１５號１樓,037-666580,皮膚科
施宏男復健科診所,臺北市中山區松江路１５８號３樓３樓之１,02-25819995,復健科
施宗賢皮膚科診所,高雄市三民區建工路６１８號１－２樓,07-3829996,皮膚科
施宜德家庭醫學科診所,彰化縣秀水鄉埔崙村彰水路二段２１８號,04-7683066,家醫科
施家庭醫學科診所,高雄市鹽埕區中山里新興街５鄰１１８號１Ｆ,07-5324460,家醫科
施小兒科診所,臺北市大同區重慶北路３段２８號,02-25941935,兒科
施崇仁耳鼻喉科診所,臺北市大安區和平東路２段３１１巷１３號１樓,02-27091100,耳鼻喉科
施建成診所,臺中市烏日區仁德里中山路一段４５５號,04-23363590,家醫科
施志賢中醫診所,臺中市北屯區東山路１段２２５之８號１樓,04-24351118,中醫一般科
施昌德耳鼻喉科診所,嘉義縣中埔鄉和睦村中山路五段８１９號,05-2395283,耳鼻喉科
施明哲診所,彰化縣鹿港鎮草中里慶安街１１６號,04-7720866,不分科
施明昭中醫診所,彰化縣和美鎮和北里彰美路六段７９．８１號,04-7552933,中醫一般科
施明火診所,高雄市茄萣區茄萣里茄萣路一段３９９號,07-6900953,家醫科
施晉南診所,高雄市小港區平治街１號、１之１號,07-8021622,不分科
施朝仁皮膚科診所,臺中市西屯區漢口路二段２４號１樓,04-23113888,皮膚科
施柏安診所,彰化縣鹿港鎮順興里復興路５６３號,04-7788246,不分科
施永泰小兒科診所,臺中市北區建興里梅亭街２００號,04-22363426,兒科
施治寰中醫診所,南投縣埔里鎮南昌街１８３號,049-2906847,中醫一般科
施潔慧牙醫診所,新北市土城區裕民路２６３號１樓,02-22658126,牙科
施牙醫診所,臺中市南區南門里南門路３８號,04-22874131,牙科
施牙醫診所,臺南市新化區護國里中山路１９４巷３號,06-5903991,牙科
施眼科診所,高雄市鳳山區中山西路３８１號,07-7419229,眼科
施秉昌診所,高雄市三民區力行路１０８號,07-3210673,不分科
施穎敏診所,嘉義市西區興業西路７７號１樓,05-2840270,內科;家醫科
施耳鼻喉科診所,臺北市內湖區東湖路１２７號１樓,02-26331018,耳鼻喉科
施英富婦產科診所,臺中市西區公正里東興路３段２２６．２２８．２３０號１．２樓,04-23293176,婦產科
旌旗牙醫診所,高雄市鼓山區裕誠路２０５２號１－２樓,07-5528957,牙科
旗盛中醫診所,新北市貢寮區延平街２５號１樓,02-24901589,中醫一般科
旗美眼科診所,高雄市旗山區延平一路７４３號,07-6611111,眼科
日亞美牙醫診所,臺北市大安區敦化南路１段２１９號４樓,02-27713727,牙科
日信牙醫診所,臺中市烏日區中山路一段四三五號,04-23372436,牙科
日健診所,臺中市西區臺灣大道二段２１８號１５樓之１、１７樓,04-23296899,家醫科
日光中醫診所,臺南市永康區大橋里中山南路２１９號１樓,06-3027332,中醫一般科
日光牙醫診所,新北市土城區中央路２段９０號１、２樓,02-22609966,牙科
日光牙醫診所,臺中市大肚區華昌街１０３、１０５號１樓,04-26996600,牙科
日光牙醫診所,臺南市中西區淺草里民生路二段３８３號１－２樓,06-2234922,牙科
日光眼科診所,新北市板橋區陽明街１２４號,02-82526490,不分科;眼科
日光眼科診所,臺北市萬華區和平西路３段８５號（實際營業地址：１、２樓）,02-23063789,眼科
日光翡麗牙醫診所,新竹市東區關新里關新路６５號,03-5678699,牙科
日光診所,南投縣埔里鎮忠孝路３１號１樓,049-2992536,不分科
日出親子診所,桃園市桃園區中山路８２４號１樓及２樓、８２６號１樓及２樓,03-3787876,家醫科
日初中醫診所,桃園市中壢區松勇路１０２號１樓至２樓,03-2726915,中醫一般科
日初牙醫診所,臺南市東區東光里東平路２４３號１－２樓,06-2006801,牙科
日向牙醫診所,新竹縣竹北市莊敬北路１４２號,03-6675769,牙科
日和美牙醫診所,新北市土城區明德路２段１８９號１樓,02-22739066,牙科
日好中醫診所,臺南市歸仁區辜厝里中正南路一段２３６號１樓,06-2393939,中醫一般科
日好牙醫診所,桃園市桃園區正光一街２６８號１樓,03-2719993,牙科
日安健康診所,臺北市大安區仁愛路４段３３號６樓,02-27718218,不分科
日安堂中醫診所,彰化縣員林市三信里中山路二段３１５號,04-8392391,中醫一般科
日安堂中醫診所,臺中市烏日區信義街１５５號,04-23376778,中醫一般科
日安堂中醫診所,臺中市西屯區逢甲里福星路６２７號,04-24518973,中醫一般科
日安牙醫診所,新北市中和區安平路２１０號１樓及２１２號１樓、２樓,02-29456556,牙科
日安牙醫診所,新竹縣竹北市縣政二路南段６９、７１號１樓,03-6571393,牙科
日安牙醫診所,臺中市北區中達里英才路１９３號１樓,04-22059828,牙科
日安牙醫診所,臺中市烏日區溪南路１段６４６號,04-23355790,牙科
日安牙醫診所,臺南市北區和緯路２段２０７號１－２樓,06-2510101,牙科
日安牙醫診所,高雄市鼓山區裕誠路２０２０號１、２樓,07-5228198,牙科
日安親子診所,桃園市龜山區文化一路１０巷４１弄１號１樓,03-3277271,兒科
日安診所,新北市新店區中正路２８９號１樓、２樓,02-89112388,家醫科;耳鼻喉科
日安診所,臺北市萬華區環河南路２段１４５號１樓,02-23087719,不分科
日康復健科診所,臺北市信義區中坡南路１６號,02-87261295,復健科
日康牙醫診所,臺中市南屯區大墩十二街６１６號１樓,04-22511007,牙科
日康診所,新竹縣竹北市自強南路１７９號１樓,03-6685663,內科
日康診所,桃園市蘆竹區興榮里桃園街８２號１樓,03-2129797,不分科;兒科
日揚中醫診所,桃園市桃園區寶慶路１８２號１─２樓,03-3582569,中醫一般科
日揚診所,桃園市中壢區忠孝路１６０號１樓,03-4633577,不分科
日救堂中醫診所,臺中市北屯區昌平路一段２１號１樓,04-22333277,中醫一般科
日新中醫診所,桃園市桃園區春日路３２７號,03-3341096,中醫一般科
日新牙醫診所,臺中市大里區永隆路１６５號１樓,04-24068159,牙科
日新牙醫診所,臺南市南區廣卅里金華路二段３７４號,06-2214490,牙科
日新牙醫診所,臺南市新營區中正路３９－７號,06-6371238,牙科
日新親子診所,新北市板橋區實踐路６７號１樓及第一層夾層,02-29500201,耳鼻喉科
日新診所,臺北市內湖區成功路５段４４６號１樓,02-26342743,內科
日日安內科診所,桃園市大園區大豐二街１１２號１樓,03-2806300,內科
日日安親子耳鼻喉科診所,桃園市大園區大豐二街１２６號１樓,03-2806300,耳鼻喉科
日日新診所,臺南市新化區武安里和平街１７１號,06-5909323,家醫科
日昇中醫診所,臺中市太平區宜昌路２６３號１樓,04-23932608,中醫一般科
日昇診所,新北市永和區中山路１段９６號１樓,02-29235706,家醫科
日明耀中醫診所,臺北市中正區重慶南路１段６６之１號２樓之１,02-23611190,中醫一般科
日明耀診所,臺北市中正區重慶南路１段６６之１號２樓之１,02-23611190,不分科
日暖良玉牙醫診所,新北市新店區斯馨路３８號１、２樓,02-22187555,牙科
日月光半導體製造股份有限公司中壢分公司醫務室,桃園市中壢區中華路一段５５０號(L棟1樓),03-4527121,不分科
日月光半導體製造股份有限公司附設員工醫務室,高雄市楠梓區經五路１２３號６、７樓,07-3617131,家醫科
日月堂中醫診所,臺南市南區金華路一段２２６號,06-2653535,中醫一般科
日月牙醫診所,高雄市左營區左營大路４４３號１－２樓,07-5883178,牙科
日月辰心樹林牙醫診所,新北市樹林區鎮前街３８號１樓,02-26862880,牙科
日月辰心牙醫診所,新北市樹林區鎮前街１３號１、２樓,02-26862828,牙科
日森牙醫診所,臺北市萬華區萬大路２６１號（１樓、２樓）,02-23095678,牙科
日榮牙醫診所,基隆市中山區安一路６號,02-24287294,牙科
日榮牙醫診所,臺中市豐原區中正路７１１號,04-25278745,牙科
日欣診所,新北市中和區南山路１５號,02-22402885,內科;家醫科
日欣診所,臺中市烏日區公園路２４２號１樓,04-23386522,內科
日沐勤美牙醫診所,新北市林口區文化三路１段２４３號１、２樓,02-26087662,牙科
日濟安中醫診所,高雄市苓雅區三多一路１４２號１樓,07-7261936,中醫一般科
日煦牙醫診所,新北市板橋區民權路２１０號１、２樓,02-82752838,牙科
日盛植牙美學牙醫診所,新北市三重區中正北路２９６號、２９８號、３００號,02-29899497,牙科
日盛牙醫診所,臺中市大里區永興路３１８號,04-24812888,牙科
日盛牙醫診所,高雄市三民區建國一路３０５號１Ｆ,07-2232283,牙科
日祥中醫診所,新北市板橋區中正路２０３號１．２．３樓,02-29662359,中醫一般科
日禾中醫診所,臺中市北屯區中清路二段３０７、３０９號１樓,04-22956628,中醫一般科
日禾中醫診所,臺北市中山區復興北路１８６號１樓,02-25013485,中醫一般科
日禾復健科診所,桃園市中壢區忠孝路２５６號１樓至３樓及２５６之１號１樓,03-4510283,復健科
日禾牙醫診所,臺北市大安區忠孝東路３段２１７巷３弄４號,02-27409412,牙科
日聖眼科診所,新北市淡水區中正東路４７之１號（１，２樓）,02-26260012,眼科
日聖眼科診所,臺北市松山區新中街３５號１樓,02-27465068,眼科
日興家庭醫學科診所,新竹縣關西鎮中山路５０號,03-5872156,家醫科
日蒔美學牙醫診所,臺中市南屯區文心路一段４９８號１、２樓,04-23200311,牙科
日進牙醫診所,臺北市中山區長春路１２４號２樓,02-25234643,牙科
日麗牙醫診所,新北市板橋區中山路１段３０號１樓,02-29549649,牙科
日麗牙醫診所,臺中市烏日區健行路２７５號１樓,04-23379882,牙科
日麗牙醫診所,臺南市東區東光里凱旋路３１號１－２樓,06-2098167,牙科
早安美學牙醫診所,新竹縣竹北市科大一路１１８號、１２０號１樓,03-6572706,牙科
旬立診所,臺東縣臺東市四維路三段９３號１樓,089-89311578,家醫科
旭光美學牙醫診所,彰化縣彰化市旭光路１２７號１樓,04-7233898,牙科
旭光美學牙醫診所,新北市永和區永和路２段２４２號１、２樓,02-89267001,牙科
旭光美學牙醫診所,臺北市大安區羅斯福路２段７９－１號２樓,02-23628288,牙科
旭品牙醫診所,臺中市豐原區圓環南路１３４號１樓,04-25270571,牙科
旭安診所,彰化縣溪湖鎮光平里文東街９號４樓,04-8857665,兒科
旭安診所,新北市淡水區民生路５２巷２弄６號１樓,02-28086521,復健科
旭川牙醫診所,新北市汐止區南昌街４５號１、２樓,02-26493666,牙科
旭康復健科診所,臺北市北投區石牌路１段４０號（１、２、３樓）,02-28280067,復健科
旭康診所,臺中市南區復興路一段１２３號１樓,04-22628008,內科
旭康診所,高雄市三民區十全一路３８號１－２樓,07-3222189,內科
旭彬牙醫診所,臺中市南屯區田心里文心南二路４０８號,04-24736986,牙科
旭恩小兒科診所,新北市永和區中山路１段１７２號１樓,02-29220217,兒科
